url,date,summary,hiring market,consumer spending,economic growth,material prices
https://www.minneapolisfed.org/beige-book-reports/2008/2008-04-su,2008-4,"{'consumer spending': 4, 'economic growth': 3, 'extract': 'Reports from the twelve Federal Reserve Districts indicate that economic conditions have weakened since the last report. Nine Districts noted slowing in the pace of economic activity, while the remaining three--Boston, Cleveland, and Richmond--described activity as mixed or steady. Consumer spending was characterized as softening across most of the country, with some Districts reporting year-over-year declines in retail and/or auto sales.  In contrast, tourism was generally described as strong, with a number of Districts noting particular strength in foreign visitors.  Reports on nonfinancial services varied by District: demand for transportation services was generally characterized as weak, while business and health services continued to expand; other service industries were said to be mixed.  Trends in manufacturing also varied across Districts.  Reports on real estate and construction were generally anemic for the residential sector; activity in the commercial sector has slowed.  Financial institutions in many Districts indicated some deceleration in consumer loan demand, tightening in lending standards, and deterioration in asset quality.  Most Districts reported improved conditions in the agricultural sector and robust activity in the energy industry.  Labor markets were mostly described as weakening since the last report, though a few Districts reported ongoing shortages of skilled workers and some Districts noted wage pressures.  Increases in input costs were widespread, accompanied by somewhat smaller rises in selling prices.', 'hiring market': 5, 'material prices': 7}",5.0,4.0,3.0,7.0
https://www.minneapolisfed.org/beige-book-reports/2008/2008-06-su,2008-6,"{'consumer spending': 4, 'economic growth': 3, 'extract': 'Reports from the  Federal Reserve Districts suggest that economic activity remained generally weak  in late April and May.\xa0 Three Districts  described economic activity as softer, weaker, or lower, with an additional  four Districts reporting slower, sluggish, or modest economic growth.\xa0 The remaining five Districts of Philadelphia,  Cleveland, Atlanta,  St. Louis, and San    Francisco described activity as stable or little  changed in recent weeks.  Consumer spending  slowed since the last report as incomes were pinched by rising energy and food  prices.\xa0 Higher energy prices also appeared  to damp domestic tourism.\xa0 Reports on  nonfinancial services varied across Districts and industries.\xa0 Manufacturing activity was generally soft in  recent weeks, with weak demand for housing-related and some other products but  with increasing demand for exports.\xa0  Residential real estate markets remained weak across most Districts.\xa0 Commercial real estate conditions varied  across Districts, as did reports on nonresidential construction activity.\xa0 Lending activity also varied across Districts  and market segments, though tighter credit standards were reported for most  loan categories.\xa0 Districts reporting on  the agriculture and energy sectors noted improved crop conditions and increased  drilling and extraction activity. Reports of higher  input costs were widespread.\xa0  Manufacturing contacts in several Districts noted some ability to pass  along higher costs to customers.\xa0  Retailers reported mixed results with respect to raising final goods  prices.\xa0 In most Districts, wage  pressures were reported as moderate or limited for all but a few skilled-labor  positions, as hiring activity remained spotty in most Districts.', 'hiring market': 3, 'material prices': 7}",3.0,4.0,3.0,7.0
https://www.minneapolisfed.org/beige-book-reports/2008/2008-07-su,2008-7,"{'consumer spending': 3, 'economic growth': 4, 'extract': 'Reports from the twelve Federal Reserve Districts suggest that the pace of economic activity slowed somewhat since the last report. Five eastern Districts noted a weakening or softening in their overall economies, while Chicago characterized its economy as sluggish and Kansas City noted a moderation in growth. St. Louis said activity was stable and San Francisco reported little or no growth. Cleveland and Minneapolis reported slight increases in economic activity, while Dallas described growth as steady and moderate. Consumer spending was reported as sluggish or slowing in nearly all Districts, although tax rebate checks boosted sales for some items. Tourist activity was mixed, with residents in several Districts choosing to vacation closer to home due to high gasoline prices. The demand for services was also mixed across Districts, with strength in the IT and health care industries offsetting some weakness in other service sectors. Manufacturing activity declined in many Districts, although demand for exports remained generally high. Residential real estate markets declined or were still weak across most of the country. Commercial real estate activity also slowed or remained sluggish in a majority of Districts, although a few Districts noted slight improvement. In banking, loan growth was generally reported to be restrained, with residential real estate lending and consumer lending showing more weakness than commercial lending. Districts reporting on agricultural activity said conditions were mixed, based largely on how June precipitation affected them. Districts reporting on the energy sector said it continued to strengthen. All reporting Districts characterized overall price pressures as elevated or increasing. Input prices continued to rise, particularly for fuel, other petroleum-based materials, metals, food, and chemicals. Retail price inflation varied across the country, with some Districts reporting increases but others noting some stability, at least for the present. Wage pressures were generally limited in most Districts, as labor market demand was soft except for highly skilled workers and in the energy sector.', 'hiring market': 2, 'material prices': 8}",2.0,3.0,4.0,8.0
https://www.minneapolisfed.org/beige-book-reports/2008/2008-09-su,2008-9,"{'consumer spending': 2, 'economic growth': 3, 'extract': 'Reports from the twelve Federal Reserve Districts indicate that the pace of economic activity has been slow in most Districts. Many described business conditions as ""weak,"" ""soft,"" or ""subdued."" Cleveland and St. Louis reported some weakening since their last reports while Boston and New York noted signs of stabilization. Kansas City reported a slight improvement. Consumer spending was reported to be slow in most Districts, with purchasing concentrated on necessary items and retrenchment in discretionary spending. Districts reporting on auto sales described them as falling or steady at low levels. Tourism activity was mixed but received support from international visitors in several Districts, and the demand for services eased in most Districts. The transportation industry was also adversely affected by rising fuel costs. Manufacturing activity declined in most Districts but improved somewhat in Minneapolis and Kansas City. Most Districts reported that residential real estate markets remained soft. Commercial real estate activity was slow in most Districts, and some reported further slackening in demand for office and retail space. Most Districts reported easing loan demand, especially for residential mortgages and consumer loans; lending to businesses was mixed. Districts reporting on the agricultural sector noted some relief from drought conditions. Districts reporting on energy and mining activity recorded increased activity. Almost all Districts continued to report price pressures from elevated costs of energy, food, and other commodities, although some noted that there have been declines or slower increases in prices for several industrial commodities and energy products. Business contacts in a number of Districts indicated that they had increased selling prices in response to the high costs for their inputs. Wage pressures were characterized as moderate by most Districts amid a general pullback in hiring, although several Districts noted continued strong demand for workers in the energy sector.', 'hiring market': 4, 'material prices': 7}",4.0,2.0,3.0,7.0
https://www.minneapolisfed.org/beige-book-reports/2008/2008-10-su,2008-10,"{'consumer spending': 2, 'economic growth': 2, 'extract': 'Reports indicated that economic activity weakened in September across all twelve Federal Reserve Districts. Several Districts also noted that their contacts had become more pessimistic about the economic outlook. Consumer spending decreased in most Districts, with declines reported in retailing, auto sales and tourism.  Nearly all Districts commenting on nonfinancial service industries noted reduced activity. Manufacturing slowed in most Districts. Residential real estate markets remained weak, and commercial real estate activity slowed in many Districts. Credit conditions were characterized as being tight across the twelve Districts, with several reporting reduced credit availability for both financial and nonfinancial institutions. District reports on agriculture and natural resources were mostly positive, although adverse weather associated with hurricanes Ike and Gustav negatively affected the South and the Midwest. Inflationary pressures moderated a bit in September. While several Districts noted continuing pass-through of earlier price increases for metals, food and energy, most indicated that cost pressures had eased. Labor market conditions weakened in most Districts, and wage pressures remained limited. Several Districts reported lower capital spending or reductions in capital spending plans due to the high level of uncertainty about the economic outlook or concerns over the availability of credit.', 'hiring market': 3, 'material prices': 7}",3.0,2.0,2.0,7.0
https://www.minneapolisfed.org/beige-book-reports/2008/2008-12-su,2008-12,"{'consumer spending': 2, 'economic growth': 1, 'extract': 'Overall economic activity weakened across all Federal Reserve Districts since the last report. Districts generally reported decreases in retail sales, and vehicle sales were down significantly in most Districts. Tourism spending was subdued in a number of Districts. Reports on the service sector were generally negative. Manufacturing activity declined in most Districts, and new orders were soft. Nearly all Districts reported weak housing markets characterized by reduced selling prices and low, but stable, sales activity. Commercial real estate markets declined in most Districts. Lending contracted, with many Districts reporting reductions in residential, commercial and industrial lending and tightening lending standards. Agricultural conditions were mixed with a relatively good harvest but concerns about profitability. Mining and energy production and exploration started to soften due to lower output prices.District reports generally described labor market conditions as weakening. Wage pressures were largely subdued. District reports characterized price pressures as easing in light of some decreases in retail prices and declines in input prices, particularly energy, fuel, and many raw materials and food products.Consumer Spending and TourismConsumer spending weakened during the reporting period. Retail sales were described as weak or down in the New York, Cleveland, Richmond, Atlanta, Chicago, St. Louis, Minneapolis, Dallas and San Francisco Districts. In Kansas City, consumer spending slowed sharply. Recent retail sales were steady compared with early fall but were lower than a year ago in Philadelphia and were mixed in Boston. Some Districts reported decreased purchases of big-ticket items, including furniture, appliances, electronics and luxury items. Discount stores reported stronger sales volumes than department stores. Inventory levels were relatively stable, as many stores anticipated the recent slowdown in sales. District reports indicated that retailers were preparing for a relatively slow holiday sales season. New York noted that this season is likely to feature more price discounting than last year. Boston, Philadelphia, Cleveland and Dallas reported that some retailers have cut back capital expenditure plans for 2009.District reports indicated that vehicle sales deteriorated since the last report. Sales of more expensive and less fuel efficient vehicles were particularly slow. However, Kansas City noted an increase in demand for used cars. Chicago, St. Louis, Minneapolis, Kansas City and San Francisco reported that a number of car buyers had difficulty obtaining financing.Tourism activity was relatively slow. Fall tourism was down in New York, Atlanta, Chicago, Minneapolis, Kansas City and San Francisco, while tourism conditions were mixed in Richmond. Kansas City and San Francisco reported slower restaurant business. Atlanta noted that business travel was down, while San Francisco reported a rising incidence of canceled corporate meetings in Southern California. In contrast, reservations at a ski resort in the Richmond District were somewhat stronger for the Thanksgiving and Christmas holidays, and some tourism businesses in the Minneapolis District were cautiously optimistic for the winter season in part due to lower gasoline prices.', 'hiring market': 3, 'material prices': 7}",3.0,2.0,1.0,7.0
https://www.minneapolisfed.org/beige-book-reports/2009/2009-01-su,2009-1,"{'consumer spending': 2, 'economic growth': 3, 'extract': 'Overall economic activity continued to weaken across almost all of the Federal Reserve Districts since the previous reporting period. Most Districts noted reduced or low activity across a wide range of industries, although a few Districts noted some exceptions in some sectors. District reports indicate that retail sales were generally weak, particularly during the holiday season. A majority of Districts noted deep discounting during the holiday sales season. Vehicle sales were also weak or down overall in the Districts reporting on them. Manufacturing activity decreased in most Districts. Declines were noted in a wide range of manufacturing industries, with a few exceptions. Services sector activity generally declined across the Districts, with exceptions in some sectors of the Boston, Richmond, and Chicago Districts. Additionally, several Districts noted weaker conditions in transportation services and slow or decreased demand in tourism activity. Conditions in residential real estate markets continued to worsen in most Districts. Reduced home sales, lower prices, or decreases in construction activity were noted in many Districts. Commercial real estate markets deteriorated in most Districts, with weakening construction noted in several Districts. Overall lending activity declined in several Districts, with tight or tightening lending conditions reported in most Districts. Credit quality remained a concern in several Districts. Agricultural conditions were mixed in response to varying weather conditions across the Districts. Mining and energy production activity generally declined since the previous report. Most Districts reported a general weakening of labor market conditions. Lower energy prices were noted in many of the Districts, and, except for the Richmond District, which mentioned higher prices for raw materials, most reporting Districts noted declining input prices. Wage pressures remained largely contained, and some Districts reported pay freezes or reductions in compensation.', 'hiring market': 4, 'material prices': 6}",4.0,2.0,3.0,6.0
https://www.minneapolisfed.org/beige-book-reports/2009/2009-03-su,2009-3,"{'consumer spending': 2, 'economic growth': 1, 'extract': 'Reports  from the twelve Federal Reserve Districts suggest that national economic  conditions deteriorated further during the reporting period of January through  late February.\xa0 Ten of the twelve reports  indicated weaker conditions or declines in economic activity; the exceptions  were Philadelphia  and Chicago,  which reported that their regional economies ""remained weak.""\xa0 The deterioration was broad based, with only  a few sectors such as basic food production and pharmaceuticals appearing to be  exceptions.\xa0 Looking ahead, contacts from  various Districts rate the prospects for near-term improvement in economic  conditions as poor, with a significant pickup not expected before late 2009 or  early 2010.\n Consumer spending remained sluggish on  net, although many Districts noted some improvement in January and February  compared with a dismal holiday spending season.\xa0  Travel and tourist activity fell noticeably in key destinations, as did  activity for a wide range of nonfinancial services, with substantial job cuts  noted in many instances.\xa0 Reports on  manufacturing activity suggested steep declines in activity in some sectors and  pronounced declines overall.\xa0 Conditions  weakened somewhat for agricultural producers and substantially for extractors  of natural resources, with reduced global demand cited as an underlying  determinant in both cases.\xa0 Markets for  residential real estate remained largely stagnant, with only minimal and  scattered signs of stabilization emerging in some areas, while demand for  commercial real estate weakened significantly. \xa0Reports from banks and other financial  institutions indicated further drops in business loan demand, a slight deterioration  in credit quality for businesses and households, and continued tight credit  availability. \n Upward price pressures continued to  ease across a broad spectrum of final goods and services.\xa0 This was largely associated with lower prices  for energy and assorted raw materials compared with earlier periods, but also with  weak final demand more generally, which spurred price discounting for items  other than energy and food. \xa0With rising layoffs  and hiring freezes, unemployment has risen in all areas, reducing or  eliminating upward wage pressures.\xa0 A  number of reports pointed to outright reductions in hourly compensation costs,  through wage reductions and reduction or elimination of some employment  benefits. ', 'hiring market': 1, 'material prices': 7}",1.0,2.0,1.0,7.0
https://www.minneapolisfed.org/beige-book-reports/2009/2009-04-su,2009-4,"{'consumer spending': 2, 'economic growth': 3, 'extract': 'Reports from the Federal Reserve Banks indicate that overall economic activity contracted further or remained weak. However, five of the twelve Districts noted a moderation in the pace of decline, and several saw signs that activity in some sectors was stabilizing at a low level. Manufacturing activity weakened across a broad range of industries in most Districts, with only a few exceptions. Nonfinancial service activity continued to contract across Districts. Retail spending remained sluggish, although some Districts noted a slight improvement in sales compared with the previous reporting period. Residential real estate markets continued to be weak. Home prices and construction were still falling in most areas, but better-than-expected buyer traffic led to a scattered pickup in sales in a number of Districts. Nonresidential real estate conditions continued to deteriorate. Difficulty obtaining commercial real estate financing was constraining construction and investment activity. Spending on business travel declined as corporations cut back. Reports on tourism were mixed. Bankers reported tight credit conditions, rising delinquencies, and some deterioration of loan quality. Agricultural conditions were generally favorable across Districts, although drought conditions persisted in the Dallas and San Francisco Districts. The Districts reporting on energy said reduced demand, high inventories, and lower prices led to steep cutbacks in oil and natural gas drilling and production activity. The Minneapolis, Kansas City, and Dallas Districts noted declines in employment in the oil and gas extraction industry. Downward pressure on prices was reported across Districts. Wage and salary pressures eased as labor markets weakened in all Districts, and many contacts continued to report job cuts and wage and hiring freezes. Employment continued to decline across a range of industries, with only scattered reports of hiring.', 'hiring market': 1, 'material prices': 4}",1.0,2.0,3.0,4.0
https://www.minneapolisfed.org/beige-book-reports/2009/2009-06-su,2009-6,"{'consumer spending': 2, 'economic growth': 3, 'extract': ""Reports from the twelve Federal Reserve District Banks indicate that economic conditions remained weak or deteriorated further during the period from mid-April through May. However, five of the Districts noted that the downward trend is showing signs of moderating. Further, contacts from several Districts said that their expectations have improved, though they do not see a substantial increase in economic activity through the end of the year. Manufacturing activity declined or remained at a low level across most Districts. However, several Districts also reported that the outlook by manufacturers has improved somewhat. Demand for nonfinancial services contracted across Districts reporting on this segment. Retail spending remained soft as consumers focused on purchasing less expensive necessities and shied away from buying luxury goods. New car purchases remained depressed, with several Districts indicating that tight credit conditions were hampering auto sales. Travel and tourism activity also declined. A number of Districts reported an uptick in home sales, and many said that new home construction appeared to have stabilized at very low levels. Vacancy rates for commercial properties were rising in many parts of the country, while developers are finding financing for new commercial projects increasingly difficult to obtain. Most Districts reported that overall lending activity was stable or weak, but with mixed results across loan categories. Credit conditions remained stringent or tightened further. Energy activity continued to weaken across most Districts, and demand for natural resources remained depressed. Planting and growing conditions varied across Districts as did agricultural input costs. Labor market conditions continued to be weak across the country, with wages generally remaining flat or falling. Two Districts also mentioned employers' plans to scale back employee benefit programs. The Atlanta, Chicago, and St. Louis Districts reported that some state and local governments faced hiring freezes or outright job cuts. While manufacturing employment levels remained low, some Districts saw signs that job losses may be moderating. With few exceptions, Districts reported that prices at all stages of production were generally flat or falling. The notable exception to the downward pressure on prices was the widely-reported increase in oil prices."", 'hiring market': 2, 'material prices': 4}",2.0,2.0,3.0,4.0
https://www.minneapolisfed.org/beige-book-reports/2009/2009-07-su,2009-7,"{'consumer spending': 3, 'economic growth': 4, 'extract': 'Reports from the 12 Federal Reserve Districts suggest that economic activity continued to be weak going into the summer, but most Districts indicated that the pace of decline has moderated since the last report or that activity has begun to stabilize, albeit at a low level.  Most Districts reported sluggish retail activity.  Manufacturing activity showed some improvement in the Richmond, Chicago, and Kansas City Districts; while St. Louis and Dallas reported some moderation of declines; Philadelphia and Minneapolis saw activity decrease; and most other Districts indicated that manufacturing activity continued at low levels.  Districts reported varied--but generally modest--price changes across sectors and products, with competitive pressures damping increases; however, Boston, Cleveland, Chicago, Minneapolis, and Dallas noted that some metals prices have increased in recent months.  Most Districts indicated that labor markets were extremely soft, with minimal wage pressures, and cited the use of various methods of reducing compensation in addition to, or instead of, freezing or cutting wages.Consumer spending in the early summer remained below previous-year levels in most Districts, as households continued to be price conscious.  Auto sales were mixed across the country.  Travel and tourism declined in the majority of Districts. District reports regarding nonfinancial services industries were largely negative, although they included a few bright spots. Reports on the manufacturing sector remained subdued but were slightly more positive than in the previous Beige Book. Commercial real estate leasing markets were described as either ""weak"" or ""slow"" in all 12 Districts, although the severity of the downturn varied somewhat across Districts. Residential real estate markets in most Districts remained weak, but many reported signs of improvement. The farm sector reported better weather in much of the country in June and early July.  With oil prices up to $70 per barrel in the first half of 2009 but recently trending down, oil production was reportedly flat in June and early July in the Cleveland, Minneapolis, and Kansas City Districts and up slightly in Dallas and San Francisco. In most reporting Districts, overall lending activity was stable or weakened further for most loan categories. All Districts indicated that labor markets remain slack, with most sectors either reducing jobs or holding them steady and aggregate employment continuing to decline, on net. The weakness of labor markets has virtually eliminated upward wage pressure, and wages and compensation are steady or falling in most Districts; however, Boston cited some manufacturing and business services firms raising pay selectively, and Minneapolis said wage increases were moderate. Most Districts reported that upward price pressures were minimal.', 'hiring market': 2, 'material prices': 5}",2.0,3.0,4.0,5.0
https://www.minneapolisfed.org/beige-book-reports/2009/2009-09-su,2009-9,"{'consumer spending': 4, 'economic growth': 5, 'extract': 'Reports from the 12 Federal Reserve Districts indicate that economic activity continued to stabilize in July and August.  Relative to the last report, Dallas indicated that economic activity had firmed, while Boston, Cleveland, Philadelphia, Richmond, and San Francisco mentioned signs of improvement.  Atlanta, Chicago, Kansas City, Minneapolis, and New York generally described economic activity as stable or showing signs of stabilization; St. Louis remarked that the pace of decline appeared to be moderating.  Most Districts noted that the outlook for economic activity among their business contacts remained cautiously positive. The majority of Districts reported flat retail sales.  Richmond, Philadelphia, Chicago, Atlanta, and Boston remarked that retailers continued to carefully manage inventories, keeping them in line with low sales levels. A majority of Districts confirmed that the ""cash-for-clunkers"" program boosted traffic and sales.  Richmond, Atlanta, Chicago, and Minneapolis also noted increases or planned increases in automobile-related production.  Most regions reported some improvement in residential real estate markets.  Downward pressure on home prices continued in most Districts, although Dallas and New York noted that local prices were firming.  Reports on commercial real estate suggest that the demand for space remained weak and that nonresidential construction-related activity continued to decline.  San Francisco, Philadelphia, and St. Louis noted that the demand for nonfinancial services remained soft, although the pace of the decline was described as slowing in the latter two Districts.  Loan demand was described as weak and many Districts reported that credit standards remained tight.  Most Districts reported improvements in manufacturing production.  For instance, Philadelphia, Richmond, Atlanta, Cleveland, and Chicago reported moderate increases in new orders.  Labor market conditions remained weak across all Districts.  However, staffing firms in Atlanta, Dallas, Richmond, Cleveland, Philadelphia, Boston, New York, and Chicago did report a slight pickup in the demand for temporary workers. Wage pressures remained minimal across all Districts.  Consumer prices were described as being steady in most Districts, although Kansas City and San Francisco noted some downward pressure on retail prices.', 'hiring market': 3, 'material prices': 6}",3.0,4.0,5.0,6.0
https://www.minneapolisfed.org/beige-book-reports/2009/2009-10-su,2009-10,"{'consumer spending': 3, 'economic growth': 4, 'extract': 'Reports from the 12 Federal Reserve Districts indicated either stabilization or modest improvements in many sectors since the last report, albeit often from depressed levels. Leading the more positive sector reports among Districts were residential real estate and manufacturing, both of which continued a pattern of improvement that emerged over the summer. Reports on consumer spending and nonfinancial services were mixed. Commercial real estate was reported to be one of the weakest sectors, although reports of weakness or moderate decline were frequently noted in other sectors. Reports of gains in economic activity generally outnumber declines, but virtually every reference to improvement was qualified as either small or scattered. For example, Dallas cited slight improvements residential real estate and staffing firms, while New York noted gains only in a few sectors (predominantly manufacturing and retail). Retail and manufacturing conditions were mixed in Boston, but some signs of improvement were reported. New York, Philadelphia, Cleveland, and San Francisco cited small pickups in manufacturing activity. In the Kansas City District, an uptick was noted in technology firms, while services firms posted revenue gains in Richmond. However, conditions were referred to as stable or flat for business services and tourism firms in Minneapolis and agriculture in St. Louis and Kansas City. The weakest sector was commercial real estate, with conditions described as either weak or deteriorating across all Districts. Banking also faltered in several Districts, with Kansas City and San Francisco noting continued erosion in credit quality (often with more expected in the future). One bright spot in the banking sector was lending to new homebuyers, in response to the first-time homebuyer tax credit. Finally, labor markets were typically characterized as weak or mixed, but with occasional pockets of improvement. Districts generally reported little or no increase to either price or wage pressures, but references to downward pressures were occasionally noted. While upward price pressures were generally subdued in most Districts, materials prices increased in Cleveland (mainly for steel) and Kansas City. Manufactured goods prices were flat to up slightly in Boston. Boston reported that in some market segments ""product competition and customer clout are leading to downward pressure on prices."" Minimal wage pressures were noted in Cleveland and Minneapolis. Consumer Spending and Tourism Consumer spending remained weak in most Districts since the last report, although some improvements were noted. Chicago reported a continued decrease but at a slower rate than in the previous reporting period, and retailers maintained low inventories. Richmond reported flat or declining sales; Dallas indicated sales were largely unchanged. However, Dallas reported unexpected weakness at value-based retailers. Sales were mixed, according to Boston, St. Louis, and Kansas City, with Kansas City citing strong sales of cold weather apparel and lower-priced goods. San Francisco remarked that sales were little changed, with the exception of an increase in furniture sales. Although New York observed weak sales in upstate New York, general merchandise retailers in the City were ahead of plan and same-store sales were roughly on par with a year earlier. Boston noted that large-scale retailers had cut inventory due to weak sales. Philadelphia saw a pickup in back-to-school shopping. Cleveland observed that consumers were very price-sensitive and inventories were lean; nonetheless, sales were flat or slightly improved. The ""cash-for-clunkers"" program ended in August, leaving depleted inventories and slower sales in its wake. New vehicle sales declined in New York, Philadelphia, Cleveland, Richmond, Atlanta, Minneapolis, Kansas City, Dallas, and San Francisco. However, Chicago reported a pick-up in vehicle sales in early October. Low new-car inventories helped to move used cars in several Districts, although San Francisco commented that the demand for used cars also weakened. New York also reported that automobile dealers saw some improvement in credit conditions for consumers looking to purchase cars. Looking to expectations for holiday sales, Chicago anticipated improved sales, while Philadelphia retailers expected consumers to limit spending. However, Third District merchants also noted that store traffic increased recently. Atlanta reported that two-thirds of contacts expected flat or declining sales over the next three months. Tourist activity varied across Districts. Boston, New York, and Atlanta described business travel as extremely soft, whereas Richmond observed solid growth in group bookings. Occupancy rates held steady in New York, spurred by increased leisure visitors, while aggressive discounting boosted cruise-line occupancy rates in Atlanta. San Francisco reported a deep slide in hotel and resort visits in Southern California and Las Vegas, but noted a continued firming of occupancy rates in Hawaii. Richmond indicated overall bookings were much improved over last year, while Kansas City reported occupancy rates remained below year-ago-levels. Room rates continued to decline in several Districts, including New York and Atlanta. In contrast, Boston said that hotels were offering dramatic promotional deals and discounts on local attractions, which preserved posted room rates.', 'hiring market': 2, 'material prices': 5}",2.0,3.0,4.0,5.0
https://www.minneapolisfed.org/beige-book-reports/2009/2009-12-su,2009-12,"{'consumer spending': 7, 'economic growth': 6, 'extract': 'Reports from the twelve Federal Reserve Districts indicate that economic conditions have generally improved modestly since the last report. Eight Districts indicated some pickup in activity or improvement in conditions, while the remaining four--Philadelphia, Cleveland, Richmond, and Atlanta--reported that conditions were little changed and/or mixed. Consumer spending was reported to have picked up moderately since the last report, for both general merchandise and vehicles; a number of Districts noted relatively robust sales of used autos. Most Districts indicated that non-auto retailers were holding lean inventories going into the holiday season. Tourism activity varied across Districts. Manufacturing conditions were said to be, on balance, steady to moderately improving across most of the country, while conditions in the nonfinancial service sector generally strengthened somewhat, though with some variation across Districts and across industries. Residential real estate conditions were somewhat improved from very low levels, on balance, led by the lower end of the market. Most Districts reported some pickup in home sales, though prices were generally said to be flat or declining modestly; residential construction was characterized as weak, but some Districts did note some pickup in activity. Commercial real estate markets and construction activity were depicted as very weak and, in many cases, deteriorating. Financial institutions generally reported steady to weaker loan demand, continued tight credit standards, and steady or deteriorating loan quality. In the agricultural sector, the fall harvest was delayed in the eastern half of the nation due to excessively wet conditions during October and early November. Most energy-producing Districts noted a slight uptick in activity in the sector since the last report. Labor market conditions remained weak since the last report, though there were signs of stabilization and scattered signs of improvement. While some Districts reported upward pressure on commodity prices, they saw little or no indication of upward wage pressures or of any significant increase in prices of finished goods.', 'hiring market': 4, 'material prices': 5}",4.0,7.0,6.0,5.0
https://www.minneapolisfed.org/beige-book-reports/2010/2010-01-su,2010-1,"{'consumer spending': 5, 'economic growth': 6, 'extract': 'Reports from the twelve Federal Reserve Districts indicated that while economic activity remains at a low level, conditions have improved modestly further, and those improvements are broader geographically than in the last report. Ten Districts reported some increased activity or improvement in conditions, while the remaining two--Philadelphia and Richmond--reported mixed conditions. The last Beige Book reported eight Districts with increased activity or improving conditions and four Districts showing little change and/or mixed conditions.Most Districts reported that consumer spending in the recent 2009 holiday season was slightly greater than in 2008, but still far below 2007 levels. Retail inventory levels remain very lean in nearly all Districts. Auto sales held steady or increased slightly since the last Beige Book in most Districts. Reports on tourism were mostly flat or weak, but for two Districts whose ski resorts enjoyed early season snowstorms. Nonfinancial services activity generally improved in Districts that reported on this sector. Of five Districts reporting transportation services, volumes were slightly up or mixed. Manufacturing activity has increased or held steady since the last report in most Districts. Among Districts reporting on near-term expectations, the manufacturing outlook was optimistic, but spending plans remain cautious.Toward the end of 2009, home sales increased in most Districts, especially for lower-priced homes. Home prices appeared to have changed little since the last Beige Book, and residential construction remained at low levels in most Districts. Commercial real estate was still weak in nearly all Districts with rising vacancy rates and falling rents. Since the last report, loan demand continued to decline or remained weak in most Districts, while credit quality continued to deteriorate. Cold weather at the end of the year adversely affected some late crops and stressed livestock, but above-average yields for early crops were reported by some Districts. Energy-related production has risen moderately since the last Beige Book.Although some hiring was reported in a few Federal Reserve Districts, labor market conditions remained generally weak with modest wage increases appearing in just a few Districts. Price pressures remained subdued in nearly all Districts, though increases in metals prices were reported and agricultural prices have been mixed.', 'hiring market': 4, 'material prices': 6}",4.0,5.0,6.0,6.0
https://www.minneapolisfed.org/beige-book-reports/2010/2010-03-su,2010-3,"{'consumer spending': 6, 'economic growth': 5, 'extract': 'Reports from the twelve Federal Reserve Districts indicated that economic conditions continued to expand since the last report, although severe snowstorms in early February held back activity in several Districts.  Nine Districts reported that economic activity improved, but in most cases the increases were modest.  Overall conditions were described as mixed in the Atlanta and St. Louis Districts, though St. Louis noted further signs of improvement in some areas.  Richmond reported that economic activity slackened or remained soft across most sectors, due importantly to especially severe February weather in that region. Consumer spending improved slightly in many Districts since the last survey, but severe snowstorms in early February limited activity in some Districts.  Tourist activity was reported as increased or mixed, with some improvement in hotel occupancies.  The demand for services was generally positive across Districts, most notably for health-care and information technology firms.  Of the five Districts reporting on transportation, three characterized activity as improved over the previous survey.  Manufacturing activity strengthened in most regions, particularly in the high-tech equipment, automobile, and metal industries.  Residential real estate markets improved in a number of Districts, although several Districts noted that activity softened or remained weak partly due to extreme winter weather.  Most Districts characterized commercial real estate and construction activity as weak or having declined further, but some Districts noted slight stabilization and a few signs of modest improvement.  Loan demand remained weak, and lending standards remained tight across the country.  Harsh weather continued to negatively affect agricultural activity, although some Districts reported favorable crop conditions.  Districts reporting on energy activity said it continued to strengthen, particularly drilling for natural gas. Price pressures were mostly limited, with the exception of some increases in raw materials prices.  Even with input costs rising, selling prices remained stable due to competitive pressures and limited pricing power. Although some Districts reported an uptick in hiring or a slowdown in layoffs, labor markets generally remained soft throughout the nation, which resulted in minimal wage pressures.', 'hiring market': 4, 'material prices': 7}",4.0,6.0,5.0,7.0
